rfid	mass
000792A3EF	0.658727002
000792A3F2	0.986165038
000792A3F9	-1.120640876
000792A3FF	0.541344517
000792A5F9	1.360795897
000792A6B0	-1.335013164
000792A6B3	-0.537909093
000792A6C3	1.946953712
000792A6D1	1.444150368
000792A6E3	0.190479189
000792A7A4	2.137185113
000792A7D9	0.728623127
000792A7DB	-1.890813165
000792A10A	0.889349705
000792A10F	-0.765925925
000792A11B	0.173871025
000792A11E	0.067617597
000792A11F	-2.167283155
000792A12F	1.487630591
000792A14A	0.104882312
000792A14D	-0.649530931
000792A14F	0.042334268
000792A15C	1.090543202
000792A15D	1.977494319
000792A15E	0.804326338
000792A16C	1.737233457
000792A17A	0.213212604
000792A17C	1.292771653
000792A18D	-0.187455747
000792A19B	0.116835361
000792A20C	-0.715134292
000792A21B	2.573378845
000792A21E	0.01559281
000792A23B	1.35705721
000792A23C	-1.515130589
000792A25B	-0.948235696
000792A25D	2.499389237
000792A25F	1.679731959
000792A26C	0.600781118
000792A27C	-0.500524
000792A29A	-0.08101938
000792A29D	0.688538485
000792A29F	0.555150872
000792A32B	1.524556845
000792A32D	-1.444150368
000792A32E	2.97164545
000792A33D	-2.664886905
000792A33E	-2.866764139
000792A34C	1.306593778
000792A35C	-0.818775184
000792A38F	-1.908864134
000792A39C	1.082504457
000792A39D	0.169350029
000792A39F	2.021321978
000792A41B	-1.013086267
000792A41F	0.187455747
000792A62A	1.272490064
000792A65C	0.638567598
000792A65E	1.764744981
000792A68D	-0.597227576
000792A80C	-0.572559294
000792A105	1.538955478
000792A106	0.210175365
000792A107	-2.271706135
000792A108	-0.127307932
000792A109	-3.435062554
000792A115	-0.043820616
000792A116	0.242168904
000792A117	1.399277254
000792A126	1.335013164
000792A127	-0.339803198
000792A128	0.629489813
000792A134	0.257489464
000792A135	-0.450637014
000792A139	-1.524556845
000792A141	1.864840308
000792A142	-0.140793377
000792A144	-1.977494319
000792A153	1.051026442
000792A157	1.289354472
000792A159	0.835500405
000792A160	0.854600209
000792A166	0.882753132
000792A169	-0.904894413
000792A171	0.798185185
000792A173	0.064641156
000792A176	1.573853479
000792A177	0.907132955
000792A182	1.005671827
000792A190	-0.107869103
000792A201	0.280585373
000792A205	0.429369937
000792A208	0.759966045
000792A210	-0.750092407
000792A211	0.880562797
000792A220	1.246236112
000792A224	-0.732501448
000792A234	-0.565575386
000792A235	0.861036375
000792A238	-0.627680488
000792A246	-2.151990479
000792A251	-0.225381549
000792A261	0.536193762
000792A278	0.346102875
000792A284	0.544786341
000792A296	-1.331401695
000792A300	0.25902479
000792A302	0.313176042
000792A311	-0.208657474
000792A317	1.882013938
000792A320	-2.436981757
000792A322	0.627680488
000792A324	-0.510648574
000792A327	-2.573378845
000792A329	0.748126455
000792A332	-0.437526092
000792A335	-0.32881096
000792A347	1.563687412
000792A348	0.149797768
000792A357	-0.835500405
000792A358	1.262542747
000792A365	-0.128805127
000792A385	0.285222173
000792A391	0.936659667
000792A393	-0.017077978
000792A400	1.053609776
000792A405	1.717430878
000792A407	2.108907038
000792A408	0.269789404
000792A414	0.297617311
000792A415	-1.808699953
000792A417	0.333516978
000792A420	-0.636747851
000792A424	-0.143793536
000792A426	0.151299661
000792A428	-0.30694366
000792A429	-0.686657511
000792A542	1.23025429
000792A695	-0.757985412
000792A748	0.724755735
0007207A73	0.543756079
0007207BE7	-0.264014116
0007213BC3	1.205819804
0007213DF9	0.227020035
0007214A77	-0.260826841
0007214B4D	1.314806511
0007214D59	1.180717448
7.214E+25	-0.71905206
0007214EDC	0.449670004
0007215D69	-0.112781127
7.215E+27	0.144462666
0007215EF7	0.246516342
0007215F8A	1.255053169
0007216A9E	1.040819811
0007216D57	1.398694008
0007929A03	-0.50389311
0007929A0D	-1.056200161
0007929A5B	-2.97164545
0007929A6B	-0.263634448
0007929A6C	2.25252524
0007929A7D	0.616867273
0007929A8A	-0.106375589
0007929A8B	-1.548734746
0007929A8D	1.151789502
0007929A8E	-0.097419367
0007929A9D	-0.929773921
0007929A12	-0.294514312
0007929A34	0.282130298
0007929A41	1.038213614
0007929A42	0.677288779
0007929A46	0.435892548
0007929A48	-1.166324151
0007929A60	-0.336658425
0007929A67	0.863189701
0007929A68	-1.053609776
0007929A71	-0.03341803
0007929A74	1.368330874
0007929A81	-1.423397858
0007929A88	1.452628192
0007929A91	1.033135944
0007929A96	0.482093768
0007929AA0	-0.352416318
0007929AA6	-1.154676933
0007929AB8	-0.25902479
0007929AC9	0.757985412
0007929ACA	0.988582813
0007929AD0	1.190105982
0007929ADC	-0.387400524
0007929AE2	0.938964804
0007929AE3	-0.172363636
0007929AE7	1.824159502
0007929AED	1.048450104
0007929AEE	-1.043318193
0007929AF5	0.684778963
0007929B00	0.904894413
0007929B01	1.239805365
0007929B03	-0.09294423
0007929B04	0.220814379
0007929B2A	1.395335499
0007929B2C	-0.158814321
0007929B2E	-1.085176248
0007929B3F	-0.18141397
0007929B4A	0.119826167
0007929B5A	-0.405069343
0007929B7F	0.341376844
0007929B13	-0.023019058
0007929B14	-1.730557005
0007929B15	1.303114878
0007929B16	1.55368043
0007929B18	0.237583961
0007929B19	0.686657511
0007929B21	-0.615072096
0007929B26	0.71321795
0007929B27	0.534480006
0007929B32	0.955242701
0007929B37	0.124314394
0007929B45	0.622264785
0007929B47	-1.737233457
0007929B57	0.869673839
0007929B58	1.269160331
0007929B59	-1.327807508
0007929B67	1.415265995
0007929B70	1.32067014
0007929B71	0.500524
0007929B78	0.642213456
0007929B82	0.831297322
0007929B83	-0.320983693
0007929B84	-0.477095893
0007929B85	-0.629489813
0007929B87	0.802275926
0007929B89	0.236056761
0007929B96	1.056200161
0007929BA0	-0.777928146
0007929BA2	1.211481553
0007929BA3	-2.137185113
0007929BA5	-0.088470953
0007929BB9	0.462172885
0007929BBA	-0.508957534
0007929BBC	1.534120544
0007929BC6	0.599003402
0007929BC7	0.843951188
0007929BCA	-0.645867871
0007929BD5	0.419620058
0007929BD9	0.56209377
0007929BDB	-1.035671441
0007929BE3	1.023059698
0007929BE6	-0.133298459
0007929BE8	2.382830669
0007929BF0	-0.52764059
0007929BF4	0.895985208
0007929BF5	0.699876012
0007929C09	0.497160563
0007929C0E	0.974161609
0007929C3E	-0.061665288
0007929C5F	0.193504374
0007929C12	-0.333516978
0007929C22	0.453926796
0007929C27	1.129027446
0007929C36	-1.87335806
0007929C41	1.956932114
0007929C42	0.095927443
0007929C48	0.255954745
0007929C49	-0.179904569
0007929C55	-0.166337959
0007929C58	0.137794484
00072063DA	-0.916629903
00072069AD	1.668538654
00072126F3	-0.150688899
00072136BA	-0.497200571
00072140EF	0.088786357
00072149CA	0.178279597
00072151BB	0.294065984
00072156DC	1.15034938
00072159BE	0.701496533
00072159BF	0.741313462
00072163CF	0.72263897
00072165EC	0.102569478
00072165F2	2.871782901
78995000000	-1.143184286
7.8995E+12	0.711304224
00078995F3	2.04477772
00078995FA	1.331401695
00078995FC	-1.082504457
00078995FF	0.852462676
00078996A4	0.223858641
00078996A5	-0.134796831
00078996AC	0.005197416
00078996B2	0.300723179
00078996BD	0.893769002
00078996BE	-0.125811022
00078996C1	0.368262213
00078996D4	0.653202727
789960000	-1.956932114
00078996F8	-0.911623733
00078997A0	1.058797652
00078997B1	0.567318765
00078997B9	0.003712432
00078997BA	0.274412325
00078997BF	-1.079840371
00078997C6	-2.095377582
00078997C9	1.439950102
00078997CB	-0.952901835
00078997CD	0.61866444
00078997CE	-1.020556822
00078997D3	-0.100403871
00078997D5	-0.532767819
00078997D8	-0.198045482
00078997DA	-1.205317986
789970	-1.093238495
78997000000	0.581328676
00078997EE	-0.254420628
00078997F0	-0.036389779
00078997FC	0.082509321
00078998A8	-0.991006381
00078998B3	0.231478447
00078998B8	-1.126223119
00078998C0	0.505579809
00078998C8	0.96939936
00078998CC	-0.083999446
00078998D3	1.074535063
78998	-0.546509674
00078998EE	-1.038213614
00078998F5	-0.414760094
00078998FA	0.012622575
00078998FB	-0.14679499
00078999A2	-0.794107758
00078999AB	-1.750823581
00078999AD	0.085489758
00078999AE	2.720588241
00079298A9	1.816375465
00079298B3	0.031932267
00079298CC	-0.175378809
00079298CF	0.178395577
00079298D6	-0.262097278
00079298D9	0.878376678
00079298DA	-1.673675899
00079298DD	-0.822934884
00079298F0	-0.586611801
00079298F7	0.769914333
00079298FF	-0.234530111
00079299A5	-0.075061378
00079299B1	0.188967252
00079299B3	-0.131800387
00079299B7	0.233004008
00079299BC	-0.48543238
00079299C5	-0.867508408
00079299C8	-0.792073989
00079299CA	-0.798185185
00079299CC	-0.178395577
00079299D7	-0.675422172
00079299D9	1.064014182
00079299DB	0.867508408
00079299DC	1.353337397
79299000	-0.447352103
00079299EE	-0.806380136
00079299FA	-0.697980205
000721326D	0.174815651
000721584A	0.294432391
000721584F	0.94586453
000721611E	1.798430308
000721668D	-1.241629034
000721724B	1.088917029
000721901D	-0.909160699
000789960E	1.364553701
000789960F	1.771835902
000789963B	-0.169350029
000789963D	-0.098911509
000789966C	0.874016984
000789966F	-0.671695996
000789967F	-1.202253304
000789970B	-0.763936284
000789973A	0.19653133
000789973F	-1.456906542
000789975D	1.483155221
000789976C	-0.018563183
000789976D	1.345953431
000789978C	2.409023667
000789979B	1.801129542
000789979E	0.701774337
000789980F	-0.846073311
000789983A	0.225381549
000789984B	0.730560914
000789985B	0.649530931
000789986A	-0.086980259
000789986D	-1.33864213
000789986F	-0.625873215
000789988E	0.925207814
000789990A	0.690421898
000789992A	-0.06910604
000789993B	-1.112332394
000789993C	1.505837069
000789993E	-0.936659667
000789994A	-0.631301201
000789996B	-0.363498909
000789996D	-0.4837624
000789997B	0.447352103
000789999B	0.742245858
000792988A	-0.217772163
000792989B	0.812562055
000792991F	-0.210175365
000792994E	0.52764059
7212644	0.275190958
7213055	-1.132626804
7213550	1.85730472
7213615	-0.520694147
7213996	-1.251675967
7214268	-1.573313441
7214577	0.167841953
7214858	0.796312641
7214905	0.622240432
7215116	-0.89803926
7215322	-0.517170913
7216043	-0.684154594
7219260	2.006149548
7219395	-0.608498134
7219927	0.508390718
7899605	0.089961844
7899607	0.118330632
7899643	2.095377582
7899646	-1.840067733
7899647	0.358743839
7899653	-0.690421898
7899657	-1.178131776
7899658	-0.136295504
7899669	-1.051026442
7899688	1.435775088
7899695	0.000742485
7899712	1.786291128
7899713	1.13184068
7899716	-1.452628192
7899718	-0.002227456
7899738	-0.730560914
7899751	1.407226657
7899771	1.169260784
7899772	-0.922931979
7899775	-1.296203996
7899778	0.115340352
7899781	1.655866707
7899800	2.009999142
7899814	0.30694366
7899817	-2.334878611
7899825	1.299651678
7899850	1.667680608
7899855	-0.679157749
7899859	-0.790043491
7899868	0.320983693
7899876	0.97177773
7899882	-0.941274941
7899892	1.104099996
7899897	1.040762513
7899914	0.909376051
7899915	-0.079529618
7899919	1.93716548
7899925	-0.220814379
7899931	0.488776411
7899964	-0.694196094
7899974	-0.455573528
7899976	1.1346629
7899981	-0.666124144
7928310	-0.355578299
7929885	-1.600006433
7929888	1.419320194
7929889	-0.118330632
7929894	1.387516379
7929913	-0.089961844
7929918	1.515130589
7929924	-0.981346699
7929944	0.055715162
7929945	0.502207842
7929959	0.324112214
7929963	-0.272870705
7929965	0.736390818
7929994	-0.19653133
7929999	2.082221143
